sku,_store,_attribute_set,_type,_category,_product_websites,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,enable_googlecheckout,gallery,gift_message_available,has_options,image,image_label,is_imported,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,price,required_options,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,_media_image,_media_position,_media_is_disabled,_media_attribute_id
1117,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Base rígida de cuero con cierre garfio, piezas de metal en Zamak bañado en plata y pieza de resina beig.",1,,,0,/ref1117.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Perla Blanca.  Ref.1117",,,"Bloque después de la columna de Información",,24.0000,0,"Base rígida de cuero con cierre garfio, piezas de metal en Zamak bañado en plata y pieza de resina beig.",/ref1117.jpg,,,,,1,2,/ref1117.jpg,,"2011-10-02 12:18:27",perlablanca,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1117.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1117a1.jpg,2,0,80
1120,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de Cuero con cierre visagra y piezas de metal en Zamak bañado en plata.",1,,,0,/ref1120.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Novo Cadiz.  Ref.1120",,,"Bloque después de la columna de Información",,28.0000,0,"Cordones de Cuero con cierre visagra y piezas de metal en Zamak bañado en plata.",/ref1120.jpg,,,,,1,2,/ref1120.jpg,,"2011-10-02 12:18:27",novocadiz,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1120.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1120a1.jpg,2,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1120a2.jpg,3,0,80
1122,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Base de Cuero con cierre de garfio, piezas de metal en Zamak bañado en plata y resinas de color.",1,,,0,/ref1122.jpg,,,,,,,,,,"Usar configuración","Usar configuración","El Tesoro-turquesa.  Ref.1122 ",,,"Bloque después de la columna de Información",,24.0000,0,"Base de Cuero con cierre de garfio, piezas de metal en Zamak bañado en plata y resinas de color.",/ref1122.jpg,,,,,1,2,/ref1122.jpg,,"2011-10-02 12:18:27",eltesoroturquesa,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1122.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1122a1.jpg,2,0,80
1124,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Base de Cuero con cierre en T y pieza de metal en Zamak bañado en plata.",1,,,0,/ref1124.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Pulsera.  Ref.1124",,,"Bloque después de la columna de Información",,18.0000,0,"Base de Cuero con cierre en T y pieza de metal en Zamak bañado en plata.",/ref1124.jpg,,,,,1,2,/ref1124.jpg,,"2011-10-02 12:18:27",pulsera,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1124.jpg,1,0,80
1125,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de Cuero con cierre imán plano y piezas de metal en Zamak bañado en plata.",1,,,0,/ref1125.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Baelo.  Ref.1125",,,"Bloque después de la columna de Información",,28.0000,0,"Cordones de Cuero con cierre imán plano y piezas de metal en Zamak bañado en plata.",/ref1125.jpg,,,,,1,2,/ref1125.jpg,,"2011-10-02 12:18:27",baelo,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1125.jpg,1,0,80
1127,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Tiras trenzadas de Cuero con cierre de T con imán y piezas de metal en Zamak bañado en plata. ",1,,,0,/ref1127.jpg,,,,,,,,,,"Usar configuración","Usar configuración","El Rodeito.  Ref.1127",,,"Bloque después de la columna de Información",,19.0000,0,"Tiras trenzadas de Cuero con cierre de T con imán y piezas de metal en Zamak bañado en plata.",/ref1127.jpg,,,,,1,2,/ref1127.jpg,,"2011-10-02 12:18:27",elrodeito,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1127.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1127a1.jpg,2,0,80
1129,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Tira de Cuero con cierre imán plano y piezas de metal en Zamak bañado en plata cosidas con cordón de Algodón.",1,,,0,/ref1129.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Rocas  Ref.1129",,,"Bloque después de la columna de Información",,25.0000,0,"Tira de Cuero con cierre imán plano y piezas de metal en Zamak bañado en plata cosidas con cordón de Algodón.",/ref1129.jpg,,,,,1,2,/ref1129.jpg,,"2011-10-02 12:18:27",rocas,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1129.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1129a1.jpg,2,0,80
1130,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de Cuero con cierre delfín y piezas de metal en Zamak bañado en plata.",1,,,0,/ref1130.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Espigon.  Ref.1130",,,"Bloque después de la columna de Información",,18.0000,0,"Cordones de Cuero con cierre delfín y piezas de metal en Zamak bañado en plata.",/ref1130.jpg,,,,,1,2,/ref1130.jpg,,"2011-10-02 12:18:27",espigon,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1130.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1130a1.jpg,2,0,80
1134,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de Cuero con cierre de T con imán en Zamak bañado en plata.",1,,,0,/ref1134.jpg,,,,,,,,,,"Usar configuración","Usar configuración","El Cable.  Ref.1134",,,"Bloque después de la columna de Información",,19.0000,0,"Cordones de Cuero con cierre de T con imán en Zamak bañado en plata.",/ref1134.jpg,,,,,1,2,/ref1134.jpg,,"2011-10-02 12:18:27",elcable,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1134.jpg,1,0,80
1135,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de Cuero con cierre imán y piezas de metal en Zamak bañado en plata.",1,,,0,/ref1135.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Naufragio  Ref.1135",,,"Bloque después de la columna de Información",,29.0000,0,"Cordones de Cuero con cierre imán y piezas de metal en Zamak bañado en plata.",/ref1135.jpg,,,,,1,2,/ref1135.jpg,,"2011-10-02 12:18:27",naufragio,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1135.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1135a1.jpg,2,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1135a2.jpg,3,0,80
1136,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Base rígida de Cuero con cordones de Seda, cierre garfio y piezas de metal en Zamak bañado en plata.",1,,,0,/ref1136.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Indian Chic Seda.  Ref.1136",,,"Bloque después de la columna de Información",,24.0000,0,"Base rígida de Cuero con cordones de Seda, cierre garfio y piezas de metal en Zamak bañado en plata.",/ref1136.jpg,,,,,1,2,/ref1136.jpg,,"2011-10-02 12:18:27",indianchicseda,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1136.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1136a1.jpg,2,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1136a2.jpg,3,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1136a3.jpg,4,0,80
1137,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Base rígida de Cuero con cordón de Seda, cierre garfio y piezas de metal en Zamak bañado en plata.",1,,,0,/ref1137.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Indian Chic Seda Cuero.  Ref.1137",,,"Bloque después de la columna de Información",,24.0000,0,"Base rígida de Cuero con cordón de Seda, cierre garfio y piezas de metal en Zamak bañado en plata.",/ref1137.jpg,,,,,1,2,/ref1137.jpg,,"2011-10-02 12:18:27",indianchicsedacuero,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1137.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1137a1.jpg,2,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1137a2.jpg,3,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1137a3.jpg,4,0,80
1138,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de Cuero con cierre y piezas de metal en Zamak bañado en plata.",1,,,0,/ref1138.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Calabrotes Ancla.  Ref.1138",,,"Bloque después de la columna de Información",,28.0000,0,"Cordones de Cuero con cierre y piezas de metal en Zamak bañado en plata.",/ref1138.jpg,,,,,1,2,/ref1138.jpg,,"2011-10-02 12:18:27",calabrotesancla,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1138.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1138a1.jpg,2,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1138a2.jpg,3,0,80
1139,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de Cuero con cierre imán en T y piezas de metal en Zamak bañado en plata.",1,,,0,/ref1139.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Tubos.  Ref.1139",,,"Bloque después de la columna de Información",,22.0000,0,"Cordones de Cuero con cierre imán en T y piezas de metal en Zamak bañado en plata.",/ref1139.jpg,,,,,1,2,/ref1139.jpg,,"2011-10-02 12:18:27",tubos,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1139.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1139a2.jpg,2,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1139a3.jpg,3,0,80
1140,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de Cuero con cierre de T y piezas de metal en Zamak bañado en plata.",1,,,0,/ref1140.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Cañas.  Ref.1140",,,"Bloque después de la columna de Información",,24.0000,0,"Cordones de Cuero con cierre de T y piezas de metal en Zamak bañado en plata.",/ref1140.jpg,,,,,1,2,/ref1140.jpg,,"2011-10-02 12:18:27",canias,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1140.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1140a1.jpg,2,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1140a2.jpg,3,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1140a3.jpg,4,0,80
1141,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Tira plana de Cuero con cierre y piezas de metal en Zamak bañado en plata.",1,,,0,/ref1141.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Piedras.  Ref.1141",,,"Bloque después de la columna de Información",,30.0000,0,"Tira plana de Cuero con cierre y piezas de metal en Zamak bañado en plata.",/ref1141.jpg,,,,,1,2,/ref1141.jpg,,"2011-10-02 12:18:27",piedras,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1141.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1141a1.jpg,2,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1141a2.jpg,3,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1141a3.jpg,4,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1141a4.jpg,5,0,80
1142,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Tiras de Cuero con estampaciones y cierre plano de imán en Zamak bañado en plata.",1,,,0,/ref1142.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Fiera Beig.  Ref.1142",,,"Bloque después de la columna de Información",,20.0000,0,"Tiras de Cuero con estampaciones y cierre plano de imán en Zamak bañado en plata.",/ref1142.jpg,,,,,1,2,/ref1142.jpg,,"2011-10-02 12:18:27",fierabeig,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1142.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1142a2.jpg,2,0,80
1143,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Tiras de Cuero con estampaciones y cierre plano de imán en Zamak bañado en plata.",1,,,0,/ref1143.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Cebra.  Ref.1143",,,"Bloque después de la columna de Información",,19.0000,0,"Tiras de Cuero con estampaciones y cierre plano de imán en Zamak bañado en plata.",/ref1143.jpg,,,,,1,2,/ref1143.jpg,,"2011-10-02 12:18:27",cebra,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1143.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1143a1.jpg,2,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1143a2.jpg,3,0,80
1144,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Tiras de Cuero con estampaciones y cierre plano de imán en Zamak bañado en plata.",1,,,0,/ref1144.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Fiera Negra.  Ref.1144",,,"Bloque después de la columna de Información",,20.0000,0,"Tiras de Cuero con estampaciones y cierre plano de imán en Zamak bañado en plata.",/ref1144.jpg,,,,,1,2,/ref1144.jpg,,"2011-10-02 12:18:27",fieranegra,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1144.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1144a2.jpg,2,0,80
1145,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Pulsera rígida y colgantes en Zamak bañado en plata con cordón de Seda.",1,,,0,/ref1145.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Corazón-hombre.  Ref.1145",,,"Bloque después de la columna de Información",,19.0000,0,"Pulsera rígida y colgantes en Zamak bañado en plata con cordón de Seda.",/ref1145.jpg,,,,,1,2,/ref1145.jpg,,"2011-10-02 12:18:27",corazonhombre,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1145.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1145a1.jpg,2,0,80
1146,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Pulsera rígida y colgantes en Zamak bañado en plata con cordón de Seda.",1,,,0,/ref1146.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Corazón-mujer.  Ref.1146",,,"Bloque después de la columna de Información",,19.0000,0,"Pulsera rígida y colgantes en Zamak bañado en plata con cordón de Seda.",/ref1146.jpg,,,,,1,2,/ref1146.jpg,,"2011-10-02 12:18:27",corazonmujer,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1146.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1146a1.jpg,2,0,80
1147,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Pulsera rígida y colgantes en Zamak bañado en plata con cordón de Seda.",1,,,0,/ref1147.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Corazón-Cuerno.  Ref.1147",,,"Bloque después de la columna de Información",,19.0000,0,"Pulsera rígida y colgantes en Zamak bañado en plata con cordón de Seda.",/ref1147.jpg,,,,,1,2,/ref1147.jpg,,"2011-10-02 12:18:27",corazoncuerno,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1147.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1147a1.jpg,2,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1147a2.jpg,3,0,80
1148,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de cuero con cierre de T y piezas de metal en Zamak bañado en plata.",1,,,0,/ref1148.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Fuente del Gallo.  Ref.1148",,,"Bloque después de la columna de Información",,24.0000,0,"Cordones de cuero con cierre de T y piezas de metal en Zamak bañado en plata.",/ref1148.jpg,,,,,1,2,/ref1148.jpg,,"2011-10-02 12:18:27",fuentedelgallo,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1148.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1148a1.jpg,2,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1148a2.jpg,3,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1148a3.jpg,4,0,80
1149,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de cuero con cierre de T y piezas de metal en Zamak bañado en plata.",1,,,0,/ref1149.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Cala del Aceite.  Ref.1149",,,"Bloque después de la columna de Información",,20.0000,0,"Cordones de cuero con cierre de T y piezas de metal en Zamak bañado en plata.",/ref1149.jpg,,,,,1,2,/ref1149.jpg,,"2011-10-02 12:18:27",caladeelaceite,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1149.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1149a1.jpg,2,0,80
1150,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Base de Cuero y cordón de Seda, piezas de metal en Zamak bañado en plata.",1,,,0,/ref1150.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Bucanero-Seda.  Ref.1150",,,"Bloque después de la columna de Información",,16.0000,0,"Base de Cuero y cordón de Seda, piezas de metal en Zamak bañado en plata.",/ref1150.jpg,,,,,1,2,/ref1150.jpg,,"2011-10-02 12:18:27",bucaneroseda,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1150.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1150a1.jpg,2,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1150a2.jpg,3,0,80
1151,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Base de Cuero y cordón de Algodón, piezas de metal en Zamak bañado en plata.",1,,,0,/ref1151.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Bucanero-Algodón.  Ref.1151",,,"Bloque después de la columna de Información",,15.0000,0,"Base de Cuero y cordón de Algodón, piezas de metal en Zamak bañado en plata.",/ref1151.jpg,,,,,1,2,/ref1151.jpg,,"2011-10-02 12:18:27",bucaneroalgodon,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1151.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1151a1.jpg,2,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1151a2.jpg,3,0,80
1153,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Base de Cuero y cordón de Seda, piezas de metal en Zamak bañado en plata.",1,,,0,/ref1153.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Corsario.  Ref.1153",,,"Bloque después de la columna de Información",,16.0000,0,"Base de Cuero y cordón de Seda, piezas de metal en Zamak bañado en plata.",/ref1153.jpg,,,,,1,2,/ref1153.jpg,,"2011-10-02 12:18:27",corsario,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1153.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1153a1.jpg,2,0,80
1154,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordón de Cuero, hilos de algodón y piezas de metal en Zamak bañado en plata.",1,,,0,/ref1154.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Pirata.  Ref.1154",,,"Bloque después de la columna de Información",,12.0000,0,"Cordón de Cuero, hilos de algodón y piezas de metal en Zamak bañado en plata.",/ref1154.jpg,,,,,1,2,/ref1154.jpg,,"2011-10-02 12:18:27",pirata,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1154.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1154a1.jpg,2,0,80
1155,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordón de Cuero, hilos de algodón y piezas de metal en Zamak bañado en plata.",1,,,0,/ref1155.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Waka-Waka.  Ref.1155",,,"Bloque después de la columna de Información",,29.0000,0,"Cordón de Cuero, hilos de algodón y piezas de metal en Zamak bañado en plata.",/ref1155.jpg,,,,,1,2,/ref1155.jpg,,"2011-10-02 12:18:27",wakawaka,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1155.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1155a1.jpg,2,0,80
