"sku","_store","_attribute_set","_type","_category","_product_websites","name","description","short_description","weight","news_from_date","news_to_date","status","url_key","visibility","gift_message_available","price","special_price","special_from_date","special_to_date","cost","tax_class_id","enable_googlecheckout","meta_title","meta_keyword","meta_description","allow_open_amount","open_amount_max","giftcard_type","is_redeemable","use_config_is_redeemable","lifetime","use_config_lifetime","allow_message","use_config_allow_message","email_template","use_config_email_template","activation_information","color","computer_manufacturers","contrast_ratio","country_orgin","cpu_speed","created_at","custom_design","custom_design_from","custom_design_to","custom_layout_update","designeditor_theme_id","dimension","finish","gallery","gender","harddrive_speed","hardrive","has_options","image","image_label","in_depth","is_imported","manufacturer","max_resolution","megapixels","memory","minimal_price","model","open_amount_min","options_container","page_layout","processor","ram_size","required_options","response_time","room","screensize","shape","shirt_size","shoe_size","shoe_type","small_image","small_image_label","thumbnail","thumbnail_label","updated_at","url_path","_additional_image","_additional_image_label","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","use_config_qty_increments","qty_increments","use_config_enable_qty_increments","enable_qty_increments","_giftcard_amounts_website","_giftcard_amounts_amount","_links_related_sku","_links_related_position","_links_crosssell_sku","_links_crosssell_position","_links_upsell_sku","_links_upsell_position","_associated_sku","_associated_default_qty","_associated_position","_tier_price_website","_tier_price_customer_group","_tier_price_qty","_tier_price_price","_custom_option_store","_custom_option_type","_custom_option_title","_custom_option_is_required","_custom_option_price","_custom_option_sku","_custom_option_max_characters","_custom_option_sort_order","_custom_option_row_title","_custom_option_row_price","_custom_option_row_sku","_custom_option_row_sort"
"4065","","pendientes","simple","Pendientes","base","Amor Amor.  Ref.4065","Cordón de Algodón, cierre de presión y piezas de metal en Zamak bañado en plata.","Cordón de Algodón, cierre de presión y piezas de metal en Zamak bañado en plata.","1.0000","","","1","amoramor","4","2","18.0000","","","","","1","1","","","","","","","","","","","","","","","","","","","","","2011-04-05 11:40:16","","","","","0","","","","","","","0","/a/m/amor-amor_ref_4065.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/a/m/amor-amor_ref_4065.jpg","","/a/m/amor-amor_ref_4065.jpg","","2011-05-09 10:56:51","amoramor.html","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4068","","pendientes","simple","Pendientes","base","Tubos.  Ref.4068","Cordón de Cuero, cierre de presión y piezas de metal en Zamak bañado en plata.","Cordón de Cuero, cierre de presión y piezas de metal en Zamak bañado en plata.","1.0000","","","1","tubos","4","2","17.0000","","","","","1","1","","","","","","","","","","","","","","","","","","","","","2011-04-05 11:53:22","","","","","0","","","","","","","0","/2/0/2011febrero_aparejos_blanco_094tubos_ref.4068.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/2/0/2011febrero_aparejos_blanco_094tubos_ref.4068.jpg","","/2/0/2011febrero_aparejos_blanco_094tubos_ref.4068.jpg","","2011-05-09 10:56:37","tubos-301.html","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4070","","pendientes","simple","Pendientes","base","Ellos.  Ref.4070","Cordón de Algodón, cierre de presión y piezas de metal en Zamak bañado en plata.","Cordón de Algodón, cierre de presión y piezas de metal en Zamak bañado en plata.","1.0000","","","1","ellos","4","2","17.0000","","","","","1","1","","","","","","","","","","","","","","","","","","","","","2011-04-05 11:55:31","","","","","0","","","","","","","0","/2/0/2011_marzo_aparejos_018.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/2/0/2011_marzo_aparejos_018.jpg","","/2/0/2011_marzo_aparejos_018.jpg","","2011-05-09 10:56:25","ellos.html","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4071","","pendientes","simple","Pendientes","base","Triángular.  Ref.4071","Cordón de Algodón, cierre de gancho y piezas de metal en Zamak bañado en plata.","Cordón de Algodón, cierre de gancho y piezas de metal en Zamak bañado en plata.","1.0000","","","1","triangular","4","2","15.0000","","","","","1","1","","","","","","","","","","","","","","","","","","","","","2011-04-05 12:02:28","","","","","0","","","","","","","0","/2/0/2010febrero_117.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/2/0/2010febrero_117.jpg","","/2/0/2010febrero_117.jpg","","2011-05-17 11:19:03","triangular.html","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1155","","pulseras","simple","Pulseras","base","Waka-Waka.  Ref.1155","Cordón de Cuero, hilos de algodón y piezas de metal en Zamak bañado en plata.","Cordón de Cuero, hilos de algodón y piezas de metal en Zamak bañado en plata.","1.0000","","","1","wakawaka","4","2","29.0000","","","","","2","0","","","","","","","","","","","","","","","","","","","","","2011-04-28 11:10:05","","","","","0","","","","","","","0","/w/a/waka-waka_ref.1155.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/w/a/waka-waka_ref.1155.jpg","","/w/a/waka-waka_ref.1155.jpg","","2011-05-17 16:41:09","wakawaka.html","/2/0/2011_mayo_007.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/2/0/2011_mayo_008.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/2/0/2011_mayo_010.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1156","","pulseras","simple","Pulseras","base","Africa.  Ref.1156","Cordón de Cuero, hilos de algodón y piezas de metal en Zamak bañado en plata.","Cordón de Cuero, hilos de algodón y piezas de metal en Zamak bañado en plata.","1.0000","","","1","africa","4","2","26.0000","","","","","2","0","","","","","","","","","","","","","","","","","","","","","2011-04-28 11:22:40","","","","","0","","","","","","","0","/m/o/mod.africa_ref.1156.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/m/o/mod.africa_ref.1156.jpg","","/m/o/mod.africa_ref.1156.jpg","","2011-05-16 21:30:04","africa.html","/2/0/2011_mayo_003.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1154","","pulseras","simple","Pulseras","base","Pirata.  Ref.1154","Cordón de Cuero, hilos de algodón y piezas de metal en Zamak bañado en plata.","Cordón de Cuero, hilos de algodón y piezas de metal en Zamak bañado en plata.","1.0000","","","1","pirata","4","2","12.0000","","","","","2","0","","","","","","","","","","","","","","","","","","","","","2011-04-28 11:23:35","","","","","0","","","","","","","0","/m/o/mod.pirata1154_1.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/m/o/mod.pirata1154_1.jpg","","/m/o/mod.pirata1154_1.jpg","","2011-05-17 11:18:48","pirata.html","/m/o/mod_pirata_1154.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1153","","pulseras","simple","Pulseras","base","Corsario.  Ref.1153","Base de Cuero y cordón de Seda, piezas de metal en Zamak bañado en plata.","Base de Cuero y cordón de Seda, piezas de metal en Zamak bañado en plata.","1.0000","","","1","corsario","4","2","16.0000","","","","","2","0","","","","","","","","","","","","","","","","","","","","","2011-04-28 11:26:01","","","","","0","","","","","","","0","/m/o/mod.corsario_ref.1153.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/m/o/mod.corsario_ref.1153.jpg","","/m/o/mod.corsario_ref.1153.jpg","","2011-05-17 11:10:49","corsario.html","/m/o/mod.corsario1153.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1150","","pulseras","simple","Pulseras","base","Bucanero-Seda.  Ref.1150","Base de Cuero y cordón de Seda, piezas de metal en Zamak bañado en plata.","Base de Cuero y cordón de Seda, piezas de metal en Zamak bañado en plata.","1.0000","","","1","bucaneroseda","4","2","16.0000","","","","","2","0","","","","","","","","","","","","","","","","","","","","","2011-04-28 11:30:48","","","","","0","","","","","","","0","/b/u/bucanero_seda-monedaref.1150_1.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/b/u/bucanero_seda-monedaref.1150_1.jpg","","/b/u/bucanero_seda-monedaref.1150_1.jpg","","2011-05-17 11:10:08","bucaneroseda.html","/2/0/2011_marzo_aparejos_-_097.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/2/0/2011_marzo_aparejos_-_093.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/2/0/2011_marzo_aparejos_-_096.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1151","","pulseras","simple","Pulseras","base","Bucanero-Algodón.  Ref.1151","Base de Cuero y cordón de Algodón, piezas de metal en Zamak bañado en plata.","Base de Cuero y cordón de Algodón, piezas de metal en Zamak bañado en plata.","1.0000","","","1","bucaneroalgodon","4","2","15.0000","","","","","2","0","","","","","","","","","","","","","","","","","","","","","2011-04-28 11:33:09","","","","","0","","","","","","","0","/m/o/mod.bucanero_algod_n_ref.1151.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/m/o/mod.bucanero_algod_n_ref.1151.jpg","","/m/o/mod.bucanero_algod_n_ref.1151.jpg","","2011-05-17 11:00:35","bucaneroalgodon.html","/1/b/1bucanero_algod_n_ref.1151.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1141","","pulseras","simple","Pulseras","base","Piedras.  Ref.1141","Tira plana de Cuero con cierre y piezas de metal en Zamak bañado en plata.","Tira plana de Cuero con cierre y piezas de metal en Zamak bañado en plata.","1.0000","","","1","piedras","4","2","30.0000","","","","","2","0","","","","","","","","","","","","","","","","","","","","","2011-04-28 13:07:10","","","","","0","","","","","","","1","/b/r/brazalete_piedras_ref.1141.jpg","","","No","","","","","","","","Block after Info Column","","","","1","","","","","","","","/b/r/brazalete_piedras_ref.1141.jpg","","/b/r/brazalete_piedras_ref.1141.jpg","","2011-05-17 10:59:54","piedras-310.html","/b/r/brazalete_piedras_ref.1141_1.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","drop_down","Custom1","1","","","","0","Choice1","0.0000","","0"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/a/p/aparejos_web_blanco_097_1.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Choice2","0.0000","","0"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/a/p/aparejos_web_blanco_099.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","default","","","","","","","","Choice2","","",""
"1147","","pulseras","simple","Pulseras","base","Corazón-Cuerno.  Ref.1147","Pulsera rígida y colgantes en Zamak bañado en plata con cordón de Seda.","Pulsera rígida y colgantes en Zamak bañado en plata con cordón de Seda.","1.0000","","","1","corazoncuerno","4","2","19.0000","","","","","2","0","","","","","","","","","","","","","","","","","","","","","2011-04-28 16:35:08","","","","","0","","","","","","","0","/m/o/mod.coraz_n-cuerno_ref.1147.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/m/o/mod.coraz_n-cuerno_ref.1147.jpg","","/m/o/mod.coraz_n-cuerno_ref.1147.jpg","","2011-05-17 10:58:12","corazoncuerno.html","/a/p/aparejos_web_blanco_128.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/a/p/aparejos_web_blanco_009_2.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1145","","pulseras","simple","Pulseras","base","Corazón-hombre.  Ref.1145","Pulsera rígida y colgantes en Zamak bañado en plata con cordón de Seda.","Pulsera rígida y colgantes en Zamak bañado en plata con cordón de Seda.","1.0000","","","1","corazonhombre","4","2","19.0000","","","","","2","0","","","","","","","","","","","","","","","","","","","","","2011-04-28 16:40:16","","","","","0","","","","","","","0","/c/o/coraz_n-hombre_ref.1145_coraz_n-mujer_ref.1146.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/c/o/coraz_n-hombre_ref.1145_coraz_n-mujer_ref.1146.jpg","","/c/o/coraz_n-hombre_ref.1145_coraz_n-mujer_ref.1146.jpg","","2011-05-17 10:56:29","corazonhombre.html","/a/p/aparejos_web_blanco_133.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1146","","pulseras","simple","Pulseras","base","Corazón-mujer.  Ref.1146","Pulsera rígida y colgantes en Zamak bañado en plata con cordón de Seda.","Pulsera rígida y colgantes en Zamak bañado en plata con cordón de Seda.","1.0000","","","1","corazonmujer","4","2","19.0000","","","","","2","0","","","","","","","","","","","","","","","","","","","","","2011-04-28 16:41:37","","","","","0","","","","","","","0","/c/o/coraz_n-hombre_ref.1145_coraz_n-mujer_ref.1146_1.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/c/o/coraz_n-hombre_ref.1145_coraz_n-mujer_ref.1146_1.jpg","","/c/o/coraz_n-hombre_ref.1145_coraz_n-mujer_ref.1146_1.jpg","","2011-05-17 10:55:25","corazonmujer.html","/a/p/aparejos_web_blanco_131_1.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1122","","pulseras","simple","Pulseras","base","El Tesoro-turquesa.  Ref.1122 ","Base de Cuero con cierre de garfio, piezas de metal en Zamak bañado en plata y resinas de color.","Base de Cuero con cierre de garfio, piezas de metal en Zamak bañado en plata y resinas de color.","1.0000","","","1","eltesoroturquesa","4","2","24.0000","","","","","2","0","","","","","","","","","","","","","","","","","","","","","2011-04-28 16:49:53","","","","","0","","","","","","","0","/2/0/2011_marzo_aparejos_009.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/2/0/2011_marzo_aparejos_009.jpg","","/2/0/2011_marzo_aparejos_009.jpg","","2011-05-17 10:54:20","eltesoroturquesa.html","/2/0/2011_marzo_aparejos_005.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/a/p/aparejos_web_blanco_003_2_.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1122-2","","pulseras","simple","Pulseras","base","El Tesoro-negro.  Ref.1112-2","Base de Cuero con cierre de garfio, piezas de metal en Zamak bañado en plata y resinas de color.","Base de Cuero con cierre de garfio, piezas de metal en Zamak bañado en plata y resinas de color.","1.0000","","","1","eltesoronegro","4","2","24.0000","","","","","2","0","","","","","","","","","","","","","","","","","","","","","2011-04-28 16:55:00","","","","","0","","","","","","","0","/2/0/2011_marzo_aparejos_001.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/2/0/2011_marzo_aparejos_001.jpg","","/2/0/2011_marzo_aparejos_001.jpg","","2011-05-17 10:52:55","eltesoronegro.html","/a/p/aparejos_web_blanco_002_1.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1112","","pulseras","simple","Pulseras","base","Tripoli.  Ref.1112","Base de Cuero con cierre de garfio y piezas de metal en Zamak bañado en plata.","Base de Cuero con cierre de garfio y piezas de metal en Zamak bañado en plata.","1.0000","","","1","tripoli","4","2","24.0000","","","","","2","0","","","","","","","","","","","","","","","","","","","","","2011-04-28 17:05:41","","","","","0","","","","","","","0","/t/r/tripoli_ref.1112.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/t/r/tripoli_ref.1112.jpg","","/t/r/tripoli_ref.1112.jpg","","2011-05-17 16:42:30","tripoli.html","/c/i/cierre_garfio_3.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1158","","pulseras","simple","Pulseras","base","Círculos-Moneda.  Ref.1158","Cadena de círculos, cierre y colgante en Zamak bañado en plata.","Cadena de círculos, cierre y colgante en Zamak bañado en plata.","1.0000","2011-03-19 00:00:00","2011-03-23 00:00:00","1","circulosmoneda","4","2","24.0000","","","","","2","0","","","","","","","","","","","","","","","","","","","","","2011-05-02 21:56:11","","","","","0","","","","","","","0","/m/o/mod.encadena2-moneda_24_ref.1158.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/m/o/mod.encadena2-moneda_24_ref.1158.jpg","","/m/o/mod.encadena2-moneda_24_ref.1158.jpg","","2011-05-09 10:52:23","circulosmoneda.html","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1157","","pulseras","simple","Pulseras","base","Círculos-Cuerno. Ref.1157","Cadena de círculos, cierre y colgante en Zamak bañado en plata.","Cadena de círculos, cierre y colgante en Zamak bañado en plata.","1.0000","2011-03-19 00:00:00","2011-03-23 00:00:00","1","circuloscuerno","4","2","24.0000","","","","","2","0","","","","","","","","","","","","","","","","","","","","","2011-05-02 22:03:01","","","","","0","","","","","","","0","/m/o/mod.encadena2-cuerno_24_ref.1157.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/m/o/mod.encadena2-cuerno_24_ref.1157.jpg","","/m/o/mod.encadena2-cuerno_24_ref.1157.jpg","","2011-05-17 10:48:53","circuloscuerno.html","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1148","","pulseras","simple","Pulseras","base","Fuente del Gallo.  Ref.1148","Cordones de cuero con cierre de T y piezas de metal en Zamak bañado en plata.","Cordones de cuero con cierre de T y piezas de metal en Zamak bañado en plata.","1.0000","","","1","fuentedelgallo","4","2","24.0000","","","","","2","0","","","","","","","","","","","","","","","","","","","","","2011-05-09 14:40:48","","","","","0","","","","","","","0","/a/p/aparejos-_30_.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/a/p/aparejos-_30_.jpg","","/a/p/aparejos-_30_.jpg","","2011-05-17 11:17:38","fuentedelgallo.html","/a/p/aparejos-_33_.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/a/p/aparejos_web_blanco_185_1.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1149","","pulseras","simple","Pulseras","base","Cala del Aceite.  Ref.1149","Cordones de cuero con cierre de T y piezas de metal en Zamak bañado en plata.","Cordones de cuero con cierre de T y piezas de metal en Zamak bañado en plata.","1.0000","","","1","caladeelaceite","4","2","20.0000","","","","","2","0","","","","","","","","","","","","","","","","","","","","","2011-05-09 21:06:21","","","","","0","","","","","","","0","/a/p/aparejos-_37_.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/a/p/aparejos-_37_.jpg","","/a/p/aparejos-_37_.jpg","","2011-05-17 11:15:35","caladeelaceite.html","/a/p/aparejos_web_blanco_187_1.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1040","","pulseras","simple","Pulseras","base","Tavira Brazalete.  Ref.1040","Cordón de Cuero con cierre imán plano y piezas de metal en Zamak bañado en plata.","Cordón de Cuero con cierre imán plano y piezas de metal en Zamak bañado en plata.","1.0000","","","1","tavirabrazalete","4","2","28.0000","","","","","2","0","","","","","","","","","","","","","","","","","","","","","2011-05-10 11:49:34","","","","","0","","","","","","","0","/t/a/tavira_ref.1040_brazalete_.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/t/a/tavira_ref.1040_brazalete_.jpg","","/t/a/tavira_ref.1040_brazalete_.jpg","","2011-05-17 11:15:11","tavirabrazalete.html","/a/p/aparejos_web_blanco_094_1.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1136-2","","pulseras","simple","Pulseras","base","Indian Chic Seda.  Ref.1136-2","Base rígida de Cuero con cordones de Seda, cierre garfio y piezas de metal en Zamak bañado en plata.","Base rígida de Cuero con cordones de Seda, cierre garfio y piezas de metal en Zamak bañado en plata.","1.0000","","","1","indianchicseda2","4","2","24.0000","","","","","2","0","","","","","","","","","","","","","","","","","","","","","2011-05-10 12:06:34","","","","","0","","","","","","","0","/2/0/2011_mayo_033.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/2/0/2011_mayo_033.jpg","","/2/0/2011_mayo_033.jpg","","2011-05-17 11:14:54","indianchicseda2.html","/2/0/2011_mayo_028.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/c/i/cierre_garfio_9.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/a/p/aparejos_web_blanco_037.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020","","colgantes","simple","Colgantes","base","Nilo Azul.  Ref.2020","Cordón de Cuero ajustable, piezas de resina en color, colgante y piezas de metal en Zamak bañado en plata.","Cordón de Cuero ajustable, piezas de resina en color, colgante y piezas de metal en Zamak bañado en plata.","10.0000","","","1","niloazul","4","2","24.0000","","","","","2","1","","","","","","","","","","","","","","","","","","","","","2011-05-13 12:07:35","","","","","0","","","","","","","0","/m/o/mod.nilo_azul_ref.2020.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/m/o/mod.nilo_azul_ref.2020.jpg","","/m/o/mod.nilo_azul_ref.2020.jpg","","2011-05-18 11:39:08","niloazul.html","/2/0/2011_abril_098.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/2/0/2011_abril_100.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1144","","pulseras","simple","Pulseras","base","Fiera Negra.  Ref.1144","Tiras de Cuero con estampaciones y cierre plano de imán en Zamak bañado en plata.","Tiras de Cuero con estampaciones y cierre plano de imán en Zamak bañado en plata.","1.0000","","","1","fieranegra","4","2","20.0000","","","","","2","0","","","","","","","","","","","","","","","","","","","","","2011-05-13 12:09:02","","","","","0","","","","","","","0","/a/p/aparejos-_13_.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/a/p/aparejos-_13_.jpg","","/a/p/aparejos-_13_.jpg","","2011-05-17 11:14:31","fieranegra.html","/a/p/aparejos_web_blanco_065.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1142","","pulseras","simple","Pulseras","base","Fiera Beig.  Ref.1142","Tiras de Cuero con estampaciones y cierre plano de imán en Zamak bañado en plata.","Tiras de Cuero con estampaciones y cierre plano de imán en Zamak bañado en plata.","1.0000","","","1","fierabeig","4","2","20.0000","","","","","2","0","","","","","","","","","","","","","","","","","","","","","2011-05-13 12:23:04","","","","","0","","","","","","","0","/a/p/aparejos-_15_.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/a/p/aparejos-_15_.jpg","","/a/p/aparejos-_15_.jpg","","2011-05-17 11:13:56","fierabeig.html","/a/p/aparejos_web_blanco_066.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
